,sbi,PrecpHour,UVI,td,HUMD,H_24R,PRES,TEMP,WDSE,comfort,WD_E,WD_ENE,WD_ESE,WD_N,WD_NE,WD_NNE,WD_NNW,WD_NW,WD_S,WD_SE,WD_SSE,WD_SSW,WD_SW,WD_W,WD_WNW,WD_WSW,wkdy_0,wkdy_1,wkdy_2,wkdy_3,wkdy_4,wkdy_5,wkdy_6,hrs_0,hrs_1,hrs_10,hrs_11,hrs_12,hrs_13,hrs_14,hrs_15,hrs_16,hrs_17,hrs_18,hrs_19,hrs_2,hrs_20,hrs_21,hrs_22,hrs_23,hrs_3,hrs_4,hrs_5,hrs_6,hrs_7,hrs_8,hrs_9,holiday,sbi_1h,sbi_2h,sbi_3h,sbi_4h,sbi_5h,sbi_6h,sbi_7h,sbi_8h,sbi_9h,sbi_10h,sbi_11h,sbi_12h,sbi_1d,sbi_2d,sbi_3d,sbi_4d,sbi_5d,sbi_6d,sbi_7d,y_sbi
hrs_19,-0.020925247073003694,-0.02167362311953879,-0.1761125486850459,0.027366967966546373,0.030832323202261258,-0.0026169385959924,0.010758278784847556,-0.011772106114219728,-0.006801212306290299,0.006256307777607607,0.01703183219592114,0.023042903304012364,0.008075490690957957,-0.003088286320698004,0.007352040864338252,-0.0025379469835333447,-0.005590670652176668,-0.010800906927121273,-0.009135143273590477,0.006937781150044219,-0.0012842639290202458,-0.00392066021450506,-0.013051417567986305,-0.023577523168608262,-0.0168948928898765,-0.020339759538428454,-0.00017888890451480934,-0.00017888890451481617,-0.00017888890451481636,0.0010825098187078118,-0.00018177106279716388,-0.00018177106279716317,-0.0001817710627971551,-0.04348557768494633,-0.04348557768494766,-0.04348557768494772,-0.04348557768494662,-0.04348557768494582,-0.04357446808510948,-0.04357446808510959,-0.04357446808510732,-0.04357446808510762,-0.04357446808510852,-0.04357446808510883,1.0,-0.04348557768494803,-0.04357446808510944,-0.04357446808510868,-0.04357446808510784,-0.04357446808510748,-0.04348557768494711,-0.04348557768494593,-0.04348557768494601,-0.04348557768494688,-0.043485577684946736,-0.04348557768494788,-0.04348557768494772,-5.57064100667437e-05,-0.03385774367915481,-0.0357158690289904,-0.02579316429156615,-0.01729347078161168,-0.011761633390242823,-0.012842558479799487,-0.01888158067158968,-0.011956107393773193,-0.003261023204422741,0.008591771069021025,0.019713584254093874,0.03651161622643014,-0.020908761203779495,-0.02088591127704797,-0.020981296720862807,-0.021085954238798083,-0.021137234165361184,-0.0212259440760703,-0.021245762276397552,-0.025210135856918472
hrs_2,0.026306802037440843,-0.04075283347618357,-0.21789837262972137,0.0187931495397757,0.0971953748643351,-0.0075608056815357075,-0.012261335225408915,-0.054895804931832874,-0.06708989990493455,-0.03450234087052278,-0.01967022428489662,-0.018997467223970832,-0.0005719520015979022,0.05219767840595642,-0.009948655309898285,-0.0016358484353516068,-0.01447985383773363,-0.013129598860537732,0.023239855904132276,-0.005496393495621451,0.01425459494178386,0.023909863914531142,0.003813986833726468,-0.00856767964892003,-0.020339806658529087,-0.005933683590487285,0.0001516511373359519,0.0001516511373359404,0.00015165113733595352,-0.000917686010932869,0.0001540944559010962,0.00015409445590109158,0.00015409445590109212,-0.04339686861810964,-0.0433968686181095,-0.043396868618110235,-0.043396868618109194,-0.04339686861810784,-0.043485577684947825,-0.04348557768494783,-0.04348557768494781,-0.04348557768494746,-0.043485577684948235,-0.04348557768494745,-0.04348557768494803,1.0,-0.043485577684947964,-0.04348557768494819,-0.04348557768494672,-0.04348557768494787,-0.043396868618110866,-0.04339686861811037,-0.043396868618109305,-0.043396868618109964,-0.043396868618109596,-0.04339686861810989,-0.043396868618109985,4.7224507671042995e-05,0.01939828814257365,0.005825231990663431,-0.00912206362195737,-0.03024934156686725,-0.03761827644434778,-0.025215264990777784,-0.020970161820531096,-0.03388353653984908,-0.035437067364092786,-0.025417412791138155,-0.016976736859902142,-0.01161151329196663,0.02613059207434501,0.02595530681430096,0.025851272417068322,0.02591185015447458,0.025797694116441387,0.02571527749474018,0.025612764908412505,0.03242679850939148
hrs_20,-0.02521076337698201,-0.019577455293890853,-0.1757915095596367,0.027253922556693136,0.04235221777137098,-0.010148021867198657,0.019915366322959836,-0.018482270185249984,-0.016545839855900014,0.002108886792095086,0.018634850706748363,0.015297100414394376,0.012740432669216411,1.7532739244451217e-05,0.009607158619026305,0.0006145202860012263,-0.014744659970288891,-0.02075423230264637,-0.0026806334786728435,0.011036524742587718,0.0010692343018337356,-0.0019405290896131648,-0.008077708320514973,-0.028441173863316568,-0.017117837917364098,-0.022213866845655066,-0.00017888890451481045,-0.00017888890451480871,-0.0001788889045148215,0.0010825098187078022,-0.00018177106279715523,-0.00018177106279716133,-0.0001817710627971564,-0.04348557768494616,-0.043485577684947624,-0.04348557768494784,-0.043485577684946666,-0.043485577684945896,-0.04357446808510972,-0.04357446808510979,-0.04357446808510756,-0.043574468085108,-0.043574468085108786,-0.04357446808510923,-0.04357446808510944,-0.043485577684947964,1.0,-0.04357446808510864,-0.043574468085107766,-0.04357446808510747,-0.04348557768494704,-0.04348557768494591,-0.043485577684945986,-0.04348557768494682,-0.04348557768494663,-0.04348557768494787,-0.043485577684947624,-5.570641006674268e-05,-0.02092976570181504,-0.033865394876142915,-0.03572526868929624,-0.025805345210809332,-0.017306747422836957,-0.011778266582410683,-0.01287498279014333,-0.01891812623741996,-0.011989014488007403,-0.0032835713641674903,0.008578357246342708,0.019704305260479244,-0.02519290093187905,-0.025345971310543156,-0.025449804321154523,-0.025518987173802205,-0.02556095055842822,-0.025741807610295573,-0.025749006688396723,-0.037618619651793125
hrs_21,-0.03761869194152729,-0.03445681051530363,-0.2183437863638594,0.02699299797697355,0.04972612009313649,-0.012628920385180318,0.02316474741721986,-0.023890282219599965,-0.02417444790063134,-0.0014460454812014265,0.004845141762727478,0.017833963538674776,0.007205893492920097,0.017914372227238403,0.004924776716163019,-0.005052184683162612,-0.01343933791030202,-0.0187664273785116,-0.0022186542499977096,0.015693085510447503,0.01074626526281533,-0.002588572003214152,-0.008436467676070394,-0.025201851807531667,-0.025577363127045966,-0.024260438015510446,-0.00017888890451481245,-0.00017888890451481766,-0.00017888890451481853,0.0010825098187077853,-0.00018177106279715303,-0.00018177106279715894,-0.00018177106279715748,-0.043485577684946375,-0.04348557768494794,-0.04348557768494775,-0.043485577684946757,-0.0434855776849458,-0.043574468085108925,-0.043574468085108974,-0.04357446808510671,-0.0435744680851072,-0.04357446808510804,-0.04357446808510836,-0.04357446808510868,-0.04348557768494819,-0.04357446808510864,1.0,-0.043574468085108856,-0.04357446808510842,-0.04348557768494729,-0.043485577684946077,-0.0434855776849462,-0.043485577684947055,-0.04348557768494683,-0.04348557768494799,-0.04348557768494779,-5.570641006674511e-05,-0.0252151084537504,-0.020937864121492553,-0.033874809633347595,-0.03573752680964101,-0.02581892114278148,-0.017323376901793443,-0.0118107116859188,-0.012911580875739312,-0.018951036784133478,-0.012011775763980307,-0.0032971810721771568,0.008568998505857588,-0.03770320426978642,-0.0379329774198395,-0.038064791670003734,-0.03806354561311471,-0.03812584666038539,-0.0383431904804583,-0.038353113885747366,-0.03025614856760494
hrs_22,-0.03025655029865922,-0.04305911672876421,-0.2183437863638534,0.02612478293967057,0.05708234116388916,-0.014983983734891205,0.018902849663297857,-0.029648092931692002,-0.03316298671585472,-0.00601597890903252,0.007933999068679004,0.0029218442599097476,0.013805079706066014,0.022413676644873915,-0.0012724934493916938,-0.0016096130636703192,-0.01688672694052337,-0.023070954588328016,0.003826673942379252,0.0009715626662235626,0.005028648972564306,0.0060520001781330926,-0.0010655936437535213,-0.02783438442923668,-0.01953307571515098,-0.01502787256947895,-0.00017888890451481384,-0.00017888890451481975,-0.00017888890451482132,0.0010825098187077784,-0.00018177106279715702,-0.00018177106279715943,-0.00018177106279715344,-0.043485577684944966,-0.0434855776849464,-0.04348557768494647,-0.04348557768494536,-0.04348557768494451,-0.04357446808510813,-0.0435744680851082,-0.04357446808510591,-0.04357446808510641,-0.04357446808510727,-0.0435744680851076,-0.04357446808510784,-0.04348557768494672,-0.043574468085107766,-0.043574468085108856,1.0,-0.04357446808510887,-0.04348557768494582,-0.04348557768494466,-0.043485577684944744,-0.04348557768494563,-0.04348557768494541,-0.04348557768494653,-0.04348557768494643,-5.570641006674528e-05,-0.037622534530100185,-0.025223058628860075,-0.020947384346600206,-0.03388705337028624,-0.03575145197257173,-0.025835544921676397,-0.017355713669992813,-0.011847319077160318,-0.012944488443794125,-0.018973968055687046,-0.01202552944486919,-0.0033066248614011394,-0.030364505198807696,-0.030596388820096996,-0.03073636121353674,-0.03067082592791475,-0.030725778013235245,-0.030894104622816634,-0.03089019269225404,-0.009109363060267443
hrs_23,-0.009110711025916018,-0.04715147544184841,-0.21834378636385104,0.0243246005118337,0.06880644796517907,-0.014182549618906139,0.011437013967133744,-0.03661111914282983,-0.04520166141765242,-0.012292959733124454,0.0010532061625529365,-0.011855061502079154,0.0143333396861829,0.03525617941174516,-0.0075386221723410885,-0.004955483233176681,-0.006628234340884111,-0.01337504280010152,0.01107314812931196,0.0035059928758141077,0.00010014679501137257,0.00353183329190676,0.0004835944825078274,-0.022802699737396435,-0.02265430609998146,-0.01359067371424404,-0.00017888890451481278,-0.0001788889045148157,-0.00017888890451481403,0.0010825098187077363,-0.00018177106279715306,-0.00018177106279715637,-0.0001817710627971556,-0.04348557768494608,-0.04348557768494759,-0.04348557768494753,-0.04348557768494648,-0.04348557768494558,-0.04357446808510766,-0.0435744680851078,-0.043574468085105456,-0.043574468085106004,-0.04357446808510685,-0.043574468085107135,-0.04357446808510748,-0.04348557768494787,-0.04357446808510747,-0.04357446808510842,-0.04357446808510887,1.0,-0.043485577684947006,-0.043485577684945806,-0.04348557768494597,-0.04348557768494674,-0.04348557768494655,-0.04348557768494776,-0.043485577684947554,-5.5706410066744895e-05,-0.030260691034437442,-0.037630055490181266,-0.02523254389365732,-0.020959527600153877,-0.03390091346769379,-0.035768069100281394,-0.02586771538689837,-0.017392272577513492,-0.011880226117445651,-0.012967273050108535,-0.018987836578850004,-0.01203503574368098,-0.009199039279686436,-0.009435044039586275,-0.00959230008809726,-0.009525070409418641,-0.00958993139970768,-0.009740051584693949,-0.009742039405569542,0.005864390318134521
hrs_3,0.032423595546921175,-0.04375457971536621,-0.21789837262972703,0.01692638095609409,0.10282106399380722,-0.007930417838664234,-0.012415401435251975,-0.059373123446961204,-0.07499790177500436,-0.040941914750277454,-0.02469021681491273,-0.013965841244326545,-0.00877939396646879,0.0647743755006039,-0.011293912945002175,-0.007875089817871895,-0.010506251931423686,-0.018488102109719903,0.03264221730273639,-0.0024348000066473246,0.016487672284745358,0.01678607085369762,-0.00737740393531257,-0.010166993498005136,-0.016108323676061798,-0.011762364771408849,0.00015165113733595263,0.00015165113733594073,0.00015165113733594968,-0.0009176860109328865,0.0001540944559010933,0.00015409445590108245,0.0001540944559010927,-0.043396868618110825,-0.043396868618110644,-0.043396868618110145,-0.043396868618109256,-0.0433968686181078,-0.04348557768494692,-0.043485577684947,-0.04348557768494693,-0.04348557768494664,-0.04348557768494745,-0.04348557768494668,-0.04348557768494711,-0.043396868618110866,-0.04348557768494704,-0.04348557768494729,-0.04348557768494582,-0.043485577684947006,1.0,-0.043396868618110374,-0.04339686861810936,-0.04339686861811013,-0.043396868618109666,-0.043396868618110075,-0.043396868618110034,4.722450767104244e-05,0.026300381582467537,0.019388812635961573,0.0058155131910394495,-0.009134090518991672,-0.030263047913207813,-0.0376348583747614,-0.02524738091815878,-0.02100661423600554,-0.03391638739070569,-0.03546035534921992,-0.02543135994693052,-0.0169862594008193,0.032253544619439446,0.03208120053529162,0.03196970376668871,0.03202956690247318,0.03191729651152907,0.03186836745193463,0.03176369819520647,0.047048827893927045
hrs_4,0.04704497065376103,-0.026924178091857775,-0.17743013393718887,0.014534151585894627,0.1083916516888635,-0.011543569650303984,-0.006822506748229489,-0.06306402014739765,-0.07697982428066354,-0.048057802018237825,-0.020003638194747694,-0.019997341617360803,-0.016384305469631877,0.06327179739051907,-0.0082067191413663,-0.005937437214604727,-0.01597205033419463,-0.013387494738840534,0.036635906673170314,0.0031902705703171458,0.004406862559783927,-0.00020282297745821297,0.0073429509302405495,-0.016077907840820794,-0.008054856064268373,-0.0008652651722933771,0.00015165113733594558,0.0001516511373359416,0.0001516511373359469,-0.000917686010932856,0.0001540944559010896,0.00015409445590108746,0.00015409445590108603,-0.04339686861811039,-0.04339686861811016,-0.043396868618110006,-0.043396868618108944,-0.043396868618107584,-0.04348557768494587,-0.04348557768494574,-0.043485577684945806,-0.04348557768494537,-0.043485577684946146,-0.04348557768494545,-0.04348557768494593,-0.04339686861811037,-0.04348557768494591,-0.043485577684946077,-0.04348557768494466,-0.043485577684945806,-0.043396868618110374,1.0,-0.04339686861810906,-0.043396868618109735,-0.04339686861810928,-0.04339686861810969,-0.043396868618109666,4.722450767104061e-05,0.0324169273780352,0.026290667308989324,0.019378983179288232,0.005803602402071007,-0.009147054420259045,-0.0302796347689511,-0.03766673165945063,-0.02528379593500029,-0.0210394587011703,-0.03393963824454277,-0.035474468164665915,-0.025440943037101947,0.04688832810005686,0.046730208948661145,0.04664729726611868,0.046697332540519484,0.04655167532859741,0.04651641284013429,0.04644931971180552,0.05052090573676112
hrs_5,0.05051689313491422,-0.02392243185267595,0.16717368282898704,0.012438893161458983,0.10682715673538716,-0.014353158850008577,0.005946019326729069,-0.06310089024786829,-0.07496702605952915,-0.04834487029092819,-0.022027601506662622,-0.01855881265138572,-0.02263759458572369,0.061455689202346425,-0.0026704665661323713,-0.007100028776564748,-0.015888219070348417,-0.018960911219941045,0.02618883845249936,-0.005204813163338008,0.019511342227388328,0.016822140691979764,0.007882098222763482,-0.002076897126902132,-0.01595941518400984,-0.001314511350269666,0.00015165113733594463,0.00015165113733594388,0.0001516511373359447,-0.0009176860109328819,0.00015409445590109055,0.00015409445590108592,0.00015409445590108784,-0.04339686861810927,-0.043396868618109076,-0.04339686861810964,-0.04339686861810867,-0.04339686861810721,-0.04348557768494585,-0.04348557768494596,-0.043485577684945854,-0.04348557768494554,-0.04348557768494625,-0.043485577684945514,-0.04348557768494601,-0.043396868618109305,-0.043485577684945986,-0.0434855776849462,-0.043485577684944744,-0.04348557768494597,-0.04339686861810936,-0.04339686861810906,1.0,-0.04339686861810952,-0.043396868618109145,-0.04339686861810941,-0.04339686861810941,4.722450767104129e-05,0.04703771035796873,0.03240700151245226,0.02628078154425778,0.019367177817610114,0.005791163733323562,-0.00916365541604256,-0.030311651753294717,-0.037703038085468966,-0.025316642521229213,-0.021062395131858584,-0.03395372597556192,-0.03548412318031096,0.05035540357955808,0.05017952427430287,0.05010273829226412,0.05013362550515769,0.049981533299360024,0.04993790475669436,0.04987806772670081,0.04833017444493164
hrs_6,0.04832625986960071,-0.0308539451149096,0.1671736828289847,0.005619096963508815,0.07189947325022769,-0.013042687250818868,0.019244270147793126,-0.04459204013451039,-0.0651277862118366,-0.02812601932203564,-0.02148286892155407,-0.020358586559489317,-0.015724778883169404,0.05245205186553936,-0.006344054723531061,-0.0033603592522592762,-0.013088254857885938,-0.019132841805475694,0.02923038995978204,-0.004706696762354241,0.008900757336920907,0.005604420986057984,0.03235611774396384,-0.006912249524428617,-0.012534519866821492,0.005136203000158209,0.00015165113733594168,0.00015165113733593935,0.00015165113733594564,-0.0009176860109328828,0.00015409445590108063,0.00015409445590108567,0.00015409445590108624,-0.04339686861811007,-0.0433968686181098,-0.043396868618109055,-0.043396868618107945,-0.04339686861810651,-0.043485577684946715,-0.043485577684946666,-0.04348557768494667,-0.04348557768494633,-0.043485577684947034,-0.043485577684946285,-0.04348557768494688,-0.043396868618109964,-0.04348557768494682,-0.043485577684947055,-0.04348557768494563,-0.04348557768494674,-0.04339686861811013,-0.043396868618109735,-0.04339686861810952,1.0,-0.043396868618108375,-0.04339686861810876,-0.04339686861810875,4.7224507671041856e-05,0.05050949223547131,0.04702727870981433,0.032397065848250674,0.026269029829466443,0.019355216065274752,0.005774552734363975,-0.009196084945134188,-0.03034802248977616,-0.037735890830426146,-0.025339683390300176,-0.021076270451062067,-0.03396337010014427,0.04815776570362072,0.04796832452461526,0.04790575499662178,0.0479210928689003,0.04773364447119193,0.047670428971475845,0.047605316197130355,0.03656376080218105
hrs_7,0.03656037272708823,0.006667882874875803,0.1671736828289812,-0.033536291770182136,0.004175722955519563,-0.01017146337252194,0.030042443083896295,-0.01185502095171947,-0.03789634073263663,-0.015261468254355363,-0.02469021681491355,-0.008327839826108293,-0.006898521849519061,0.022660778785268756,-0.006378548509046489,-0.004542327340252105,-0.007907482752191306,-0.009476073917914806,0.008825546587003122,-0.0013049262190496505,-0.0006973142241268984,0.014892404343854559,0.0277978724526325,0.0050966334125609304,-0.002396333366306099,0.022046289904493508,0.00015165113733594043,0.00015165113733593897,0.00015165113733594087,-0.0009176860109328759,0.0001540944559010839,0.00015409445590108383,0.00015409445590108386,-0.043396868618109624,-0.04339686861810931,-0.043396868618108174,-0.04339686861810718,-0.0433968686181057,-0.043485577684946555,-0.04348557768494657,-0.043485577684946555,-0.04348557768494624,-0.04348557768494698,-0.04348557768494623,-0.043485577684946736,-0.043396868618109596,-0.04348557768494663,-0.04348557768494683,-0.04348557768494541,-0.04348557768494655,-0.043396868618109666,-0.04339686861810928,-0.043396868618109145,-0.043396868618108375,1.0,-0.043396868618108105,-0.04339686861810804,4.7224507671039674e-05,0.04831894768499392,0.050498940486583696,0.04701722376761787,0.03238536167463012,0.026257310756982906,0.019338595983331867,0.005741831356183106,-0.00923264030936313,-0.030380871587363387,-0.03775923494720652,-0.025353629263933922,-0.02108582235150181,0.036381170479863986,0.03618886167822929,0.03612426385974321,0.03611636225443576,0.035965578785014336,0.035923581438731464,0.0358428568357534,0.019744268767892828
hrs_8,0.019741633298216897,0.03645620433241975,0.17320688122751268,-0.0455988433343683,-0.05760343564728049,-0.00775532911565661,0.035864975718554376,0.021669986077875666,0.0037946498164716687,0.006915772201956109,-0.0063524517730769335,-0.010159867746902198,-0.0029332200272052153,-0.01795615548182936,-0.007154658683144644,-0.00461983344438282,-0.00671707880557565,-0.003171952448290959,-0.0070434177988279445,-0.0019974295082223386,-0.009574143413537324,0.003855033829346668,0.031326836549147474,0.017245807038067537,0.003237371249647192,0.0547145504363021,0.00015165113733594168,0.0001516511373359434,0.00015165113733594003,-0.0009176860109329178,0.00015409445590108662,0.0001540944559010904,0.00015409445590107865,-0.04339686861810988,-0.043396868618109805,-0.04339686861810871,-0.04339686861810758,-0.04339686861810625,-0.043485577684947686,-0.04348557768494764,-0.043485577684947645,-0.04348557768494734,-0.043485577684948026,-0.043485577684947235,-0.04348557768494788,-0.04339686861810989,-0.04348557768494787,-0.04348557768494799,-0.04348557768494653,-0.04348557768494776,-0.043396868618110075,-0.04339686861810969,-0.04339686861810941,-0.04339686861810876,-0.043396868618108105,1.0,-0.043396868618108334,4.72245076710399e-05,0.03655353702970204,0.048308471714487315,0.050488857221197524,0.047005633234805416,0.032373857661892276,0.02624068605314682,0.019305609603241212,0.0057051453796001265,-0.009265478935791506,-0.030404036112538804,-0.03777338568297524,-0.025363211797424633,0.019598675704845445,0.01941699731590638,0.019530333122887347,0.019505117669346272,0.019446426637061066,0.01946632677264355,0.01947527344121869,0.008619939814401054
hrs_9,0.008617802114229961,0.04957452282045261,0.18233952565305384,-0.04934884230581854,-0.10513833458565701,0.0043551799358321035,0.03187287630436865,0.049731841913643694,0.025025716263865443,0.02314972630079103,-0.010541257513747791,-0.004328342252544319,0.001895165969985198,-0.032887285993066624,0.009885271361501928,-0.0047942221786768935,-0.005426077342344587,-0.003730726851280538,-0.013562917334006202,-0.004050641014716771,-0.010212165511525886,0.00280900851914797,0.013175544367535381,0.033051891277559795,0.01627927334516848,0.05515227748150857,0.00015165113733594575,0.00015165113733594404,0.00015165113733593734,-0.0009176860109328937,0.00015409445590107668,0.00015409445590107968,0.0001540944559010818,-0.04339686861810989,-0.04339686861810966,-0.043396868618107785,-0.043396868618106745,-0.043396868618105336,-0.04348557768494755,-0.04348557768494747,-0.04348557768494753,-0.043485577684947194,-0.043485577684947985,-0.04348557768494722,-0.04348557768494772,-0.043396868618109985,-0.043485577684947624,-0.04348557768494779,-0.04348557768494643,-0.043485577684947554,-0.043396868618110034,-0.043396868618109666,-0.04339686861810941,-0.04339686861810875,-0.04339686861810804,-0.043396868618108334,1.0,4.722450767103993e-05,0.01973547871516541,0.03654346806473209,0.04829840631981175,0.0504772936729915,0.04699464329354936,0.03235722886219155,0.026207564826313173,0.01926880502932881,0.005672314160850926,-0.009288127874650633,-0.03041806552333586,-0.0377830571627192,0.008501950278343553,0.008347106667590495,0.008533912977941078,0.008545302430538897,0.008516953849631378,0.008623866999283546,0.008644202095774477,-0.003212701704651697
holiday,-0.0002049932052643773,-0.03622689413294783,0.015197474394181995,-0.059348734249918586,-0.029676684303843178,-0.015724110589706367,0.014440001163156496,-0.03415115122027542,-0.003981913712298665,-0.04950935053050038,0.012382542567955639,0.022011734318603017,0.014536298605079151,-0.015721159042814545,0.006300433357461649,0.007729205807084102,-0.010850084125177031,-0.009918755436032604,-0.0028079272459181873,0.002220897278173792,0.007134183676475183,-0.010243323731451181,-0.007064600222918819,-0.021290335972937977,-0.010177965147550863,-0.011397776559157738,-0.051082505609326576,-0.05108250560932593,-0.05108250560932903,0.128827486053909,0.03768703043333283,0.037687030433332186,-0.051905518456452165,4.722450767104313e-05,4.722450767104195e-05,4.7224507671039085e-05,4.722450767103912e-05,4.7224507671037926e-05,-5.5706410066744204e-05,-5.5706410066746765e-05,-5.570641006674305e-05,-5.570641006674164e-05,-5.570641006674291e-05,-5.5706410066744224e-05,-5.57064100667437e-05,4.7224507671042995e-05,-5.570641006674268e-05,-5.570641006674511e-05,-5.570641006674528e-05,-5.5706410066744895e-05,4.722450767104244e-05,4.722450767104061e-05,4.722450767104129e-05,4.7224507671041856e-05,4.7224507671039674e-05,4.72245076710399e-05,4.722450767103993e-05,1.0,-0.0014023988506509525,-0.0023703176208363696,-0.002987529461159066,-0.0032744690814517485,-0.0035867175161275913,-0.003790560592568629,-0.003368184701105477,-0.002972038580558593,-0.0028166390401831963,-0.002741593701224367,-0.0030190450012437665,-0.0034758987899996567,-0.004971455646706494,-0.01359218861352121,-0.00553531716190812,0.0031192143183690303,0.004130646116250562,-0.009817296341676338,-0.007663005593904655,0.0010528392710315063
sbi_1h,0.8797142236164079,0.05108615512784153,0.03283893842387615,-0.015025079237853118,0.0641085542334003,0.019432842787650645,0.006932249214322353,-0.037705873335617965,-0.02953554184557833,-0.03717389642673109,-0.01101840244031586,-0.013823805526755762,-0.001163259212611886,0.020047733565369985,-0.001521594975042904,0.003075673883630731,0.000850958026082259,-0.004608879667808502,0.010003715568898253,0.0009450090627995972,0.0017683019128418925,0.0064617861230943955,0.009891014274072928,-0.006095833088668136,-0.0036974040198124647,0.0053904275774697,0.018642473700371875,-0.010300080039416605,-0.020567880371354066,-0.020022654041406032,-0.01461453836802654,0.01027606508811151,0.03632536501495558,-0.009103977173582705,0.005834238270697762,0.008612098016834782,-0.0032195348693897026,-0.011963691939598828,-0.01878947820216329,-0.012782760034093912,-0.011718467617042861,-0.017263580643935128,-0.025775752820051675,-0.035708281848405354,-0.03385774367915481,0.01939828814257365,-0.02092976570181504,-0.0252151084537504,-0.037622534530100185,-0.030260691034437442,0.026300381582467537,0.0324169273780352,0.04703771035796873,0.05050949223547131,0.04831894768499392,0.03655353702970204,0.01973547871516541,-0.0014023988506509525,1.0,0.8797313091940787,0.7373570279150826,0.6225319455457798,0.5270027648857107,0.4450516377889463,0.3694210099966323,0.2985650737714541,0.23660774525788578,0.1877690958064124,0.15583500614269316,0.1390673300289163,0.546236280626217,0.47242436096415646,0.44813712047250387,0.4451837680540376,0.4531005472439787,0.4855098767405449,0.5247755104426064,0.7372808235458105
sbi_2h,0.737318429359987,0.0493395590845263,0.055864125199747254,-0.01970873830750889,0.04670254544692248,0.016903506942027427,0.007474909898073042,-0.02886294602965519,-0.01998463158805307,-0.03225342763548991,-0.010104044334494735,-0.011848660421477863,-0.0005606272706832154,0.013842563638862325,-0.0007084850146716094,0.003381126175946117,0.0022815579419679104,-0.0021535458211920716,0.0067807004497090605,0.0004993365867025847,0.000112683302860613,0.004975006479184194,0.0093179746875678,-0.0033076689794043434,-0.00022169708174480494,0.006467470989337714,0.021307622020622734,-0.009515394283292162,-0.019693263701208847,-0.02099964515558327,-0.014749792395158622,0.008159506079941507,0.03527282919805825,-0.030227725879341603,-0.009112466689981393,0.01972599154398604,0.008602995641191546,-0.0032282279486432037,-0.011835672369778168,-0.018797650661659573,-0.012791140286384423,-0.011726884686826306,-0.01727180588941519,-0.025783683600567063,-0.0357158690289904,0.005825231990663431,-0.033865394876142915,-0.020937864121492553,-0.025223058628860075,-0.037630055490181266,0.019388812635961573,0.026290667308989324,0.03240700151245226,0.04702727870981433,0.050498940486583696,0.048308471714487315,0.03654346806473209,-0.0023703176208363696,0.8797313091940787,1.0,0.8797467323782225,0.7373873691999643,0.6225702002776379,0.52702393337848,0.4450559549210089,0.3694350169309572,0.2985812641866666,0.2366032153134875,0.18775749151474833,0.15581612561047634,0.48836520415031687,0.42342701237455566,0.4016530810009346,0.3988525908575015,0.4052649572252639,0.43097425009619794,0.46158813643372343,0.6224257624358834
sbi_3h,0.6224790287749419,0.048602915419747386,0.07329394293743886,-0.023472704217773824,0.02932038146564135,0.015404572793009105,0.007331420183677935,-0.019627894852531177,-0.009334728510772574,-0.026799269197844505,-0.00882950982746448,-0.009587624936208874,0.0002539684587359705,0.006062776859887746,0.0008617719893041015,0.0040775163866850535,0.004800520601652861,0.0016052564838647694,0.0031925953611084456,0.0005494650828870886,-0.001657789845929801,0.0029431666390071567,0.008252782805570083,-0.0009044769173183613,0.0033822367928382385,0.007376501148415162,0.023811819165845575,-0.008320933110556204,-0.01906382677086175,-0.022061754446906567,-0.01504738547123719,0.0065132763674785425,0.03399329751671421,-0.037592063294758345,-0.030237150544694145,0.03653349865360376,0.019716159336473485,0.00859325417947554,-0.00311740194277589,-0.011845266854161585,-0.018807188347473355,-0.01280072697568275,-0.011736480058741698,-0.0172813560236728,-0.02579316429156615,-0.00912206362195737,-0.03572526868929624,-0.033874809633347595,-0.020947384346600206,-0.02523254389365732,0.0058155131910394495,0.019378983179288232,0.02628078154425778,0.032397065848250674,0.04701722376761787,0.050488857221197524,0.04829840631981175,-0.002987529461159066,0.7373570279150826,0.8797467323782225,1.0,0.8797486132031342,0.7373856829116726,0.6225267716143053,0.5269680761584191,0.44501633520792827,0.36940663440499577,0.29854294467013015,0.23655821617516806,0.18771305367846333,0.4300276911774611,0.3727512820219694,0.35340674935396005,0.3508636351170329,0.3557623780786784,0.3758447049567268,0.3987830381339783,0.5268757470947064
