,count,mean,std,min,25%,50%,75%,max
372,9438.0,24.478152150879477,5.804573501775419,7.0,20.2,24.7,28.7,39.0
373,9438.0,24.420952532316196,5.634013090585358,7.5,20.2,24.7,28.7,37.7
374,9438.0,24.309726636999372,5.8256595912699645,7.2,20.0,24.5,28.875,38.0
375,9438.0,24.514166136893508,5.611081208539436,7.0,20.6,24.9,28.7,37.2
376,9438.0,24.420952532316196,5.634013090585358,7.5,20.2,24.7,28.7,37.7
377,9438.0,24.309726636999372,5.8256595912699645,7.2,20.0,24.5,28.875,38.0
379,9438.0,23.867551388006007,5.689840774482406,6.9,19.6,24.2,28.0,37.3
380,9438.0,24.309726636999372,5.8256595912699645,7.2,20.0,24.5,28.875,38.0
381,9438.0,24.309726636999372,5.8256595912699645,7.2,20.0,24.5,28.875,38.0
384,9438.0,24.420952532316196,5.634013090585358,7.5,20.2,24.7,28.7,37.7
385,9438.0,23.867551388006007,5.689840774482406,6.9,19.6,24.2,28.0,37.3
386,9438.0,24.420952532316196,5.634013090585358,7.5,20.2,24.7,28.7,37.7
388,9438.0,23.867551388006007,5.689840774482406,6.9,19.6,24.2,28.0,37.3
389,9438.0,23.867551388006007,5.689840774482406,6.9,19.6,24.2,28.0,37.3
390,9438.0,24.721916719643982,5.516413507089968,7.4,20.6,25.2,29.2,36.6
391,9438.0,23.867551388006007,5.689840774482406,6.9,19.6,24.2,28.0,37.3
392,9438.0,23.867551388006007,5.689840774482406,6.9,19.6,24.2,28.0,37.3
393,9438.0,24.309726636999372,5.8256595912699645,7.2,20.0,24.5,28.875,38.0
394,9438.0,23.867551388006007,5.689840774482406,6.9,19.6,24.2,28.0,37.3
395,9438.0,23.867551388006007,5.689840774482406,6.9,19.6,24.2,28.0,37.3
396,9438.0,24.309726636999372,5.8256595912699645,7.2,20.0,24.5,28.875,38.0
397,9438.0,24.419294342021566,5.63388848097333,7.0,20.3,24.8,28.9,36.7
398,9438.0,24.514166136893508,5.611081208539436,7.0,20.6,24.9,28.7,37.2
399,9438.0,24.478152150879477,5.804573501775419,7.0,20.2,24.7,28.7,39.0
400,9438.0,23.867551388006007,5.689840774482406,6.9,19.6,24.2,28.0,37.3
401,9439.0,24.421872020341166,5.6344228241755285,7.5,20.2,24.7,28.7,37.7
402,9438.0,24.309726636999372,5.8256595912699645,7.2,20.0,24.5,28.875,38.0
403,9438.0,24.309726636999372,5.8256595912699645,7.2,20.0,24.5,28.875,38.0
404,9438.0,24.419294342021566,5.63388848097333,7.0,20.3,24.8,28.9,36.7
