,model,name,sno,results,best_param,RMSE,time
3,Adaboost ,All_Feature,146,"[7.227982025740524, 6.289716973949688, 6.286552808837378]","{'learning_rate': 1e-05, 'loss': 'square', 'n_estimators': 55}",5.996933689,53.00031018
4,XGBoost,All_Feature,146,"[7.182021336097129, 6.901883899962869, 6.849850306352612]","{'booster': 'gblinear', 'eta': 3.0000000000000002e-15, 'max_depth': 50, 'min_child_weight': 4, 'n_estimators': 195}",6.402505549,29.41631937
0,Lasso ,All_Feature,147,"[3.760884190440245, 3.7608841904402452, 3.894818647977204]",{'alpha': 0.010000000000000002},3.685735431,1.808122635
1,Ridge ,All_Feature,147,"[3.7121175671126663, 3.712117567013916, 3.713123089007794]",{'alpha': 9.9e-08},3.688967791,10.66752553
2,Random Forest ,All_Feature,147,"[3.8216284164034344, 3.7359806614795907, 3.7421849693711864]","{'max_depth': 10, 'min_samples_leaf': 3, 'min_samples_split': 2, 'n_estimators': 100}",3.65126441,120.5232632
3,Adaboost ,All_Feature,147,"[4.180998151866741, 3.7122219921487027, 3.7122219921487027]","{'learning_rate': 1e-08, 'loss': 'square', 'n_estimators': 40}",3.690600371,51.29681396
4,XGBoost,All_Feature,147,"[3.8441937142404377, 3.936336184103815, 3.946346069010763]","{'booster': 'gblinear', 'eta': 3e-16, 'max_depth': 50, 'min_child_weight': 2, 'n_estimators': 190}",3.826851057,28.69328547
0,Lasso ,All_Feature,148,"[4.103524244321991, 4.104443946794937, 3.998983154869537]",{'alpha': 0.033},3.891452495,1.834062815
1,Ridge ,All_Feature,148,"[4.050383162926405, 4.051215071948313, 4.060187533639082]",{'alpha': 11.0},3.864170939,10.82805204
2,Random Forest ,All_Feature,148,"[3.9907352323308563, 3.931216622450639, 3.9296070982675175]","{'max_depth': 5, 'min_samples_leaf': 1, 'min_samples_split': 9, 'n_estimators': 20}",3.817933565,113.2559731
3,Adaboost ,All_Feature,148,"[5.713586578076673, 4.062860986390449, 4.060341814006232]","{'learning_rate': 3.0000000000000004e-05, 'loss': 'square', 'n_estimators': 20}",3.881863572,44.86701894
4,XGBoost,All_Feature,148,"[4.46598340791713, 4.1780896235259455, 4.174539727789977]","{'booster': 'gblinear', 'eta': 3e-19, 'max_depth': 3, 'min_child_weight': 2, 'n_estimators': 140}",3.975431731,28.5097816
0,Lasso ,All_Feature,149,"[5.267525357726697, 5.221669491520331, 5.657491845202241]",{'alpha': 0.038},5.185861623,1.835089207
1,Ridge ,All_Feature,149,"[5.046793154149384, 5.0467931541581015, 5.047859378296868]",{'alpha': 1e-09},5.09311081,10.90082812
2,Random Forest ,All_Feature,149,"[5.170643304093733, 5.045065215851815, 5.045065215851815]","{'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 120}",5.06628439,138.34814
3,Adaboost ,All_Feature,149,"[6.3057393604418905, 5.045948632181374, 5.046661257480427]","{'learning_rate': 0.00030000000000000003, 'loss': 'square', 'n_estimators': 20}",5.115830293,43.68517685
4,XGBoost,All_Feature,149,"[5.465892121959911, 5.909281208027515, 5.899647202779404]","{'booster': 'gblinear', 'eta': 5.000000000000001e-15, 'max_depth': 10, 'min_child_weight': 2, 'n_estimators': 185}",5.609061637,28.85781765
0,Lasso ,All_Feature,150,"[4.1887100245223285, 4.183309303206698, 4.5283182997905715]",{'alpha': 0.006},4.163144136,1.863981485
1,Ridge ,All_Feature,150,"[4.143356481975627, 4.144066595885381, 4.144066595885381]",{'alpha': 9.9},4.169991129,10.6644516
2,Random Forest ,All_Feature,150,"[4.396305333794172, 4.289214544230001, 4.299708326805003]","{'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 115}",4.155440997,129.8630948
3,Adaboost ,All_Feature,150,"[5.170632923202828, 4.1535740538882875, 4.162371427295444]","{'learning_rate': 0.005, 'loss': 'square', 'n_estimators': 140}",4.188955275,95.9414742
4,XGBoost,All_Feature,150,"[4.702092094308997, 4.565199718376216, 4.571481607468041]","{'booster': 'gblinear', 'eta': 4e-16, 'max_depth': 3, 'min_child_weight': 4, 'n_estimators': 105}",4.444107671,27.23928094
0,Lasso ,All_Feature,151,"[3.0955270671678297, 3.0934686503236897, 3.1689170570560354]",{'alpha': 0.0005000000000000001},3.113659421,1.798158884
1,Ridge ,All_Feature,151,"[3.0703599598964018, 3.070359960380327, 3.0653000056417303]",{'alpha': 9.9e-08},3.031821177,10.7851336
2,Random Forest ,All_Feature,151,"[3.030219615179326, 3.018930387841268, 3.0182400702839867]","{'max_depth': 20, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 75}",3.039615643,126.657558
3,Adaboost ,All_Feature,151,"[3.754637759990982, 3.0684240725423377, 3.0684240725423377]","{'learning_rate': 1e-05, 'loss': 'square', 'n_estimators': 160}",3.032940869,99.63958502
4,XGBoost,All_Feature,151,"[3.116022252279099, 3.128902942878109, 3.1217946820803686]","{'booster': 'gblinear', 'eta': 5e-18, 'max_depth': 10, 'min_child_weight': 4, 'n_estimators': 195}",3.320739064,28.52271485
0,Lasso ,All_Feature,152,"[4.842473985686554, 4.842473992303323, 5.308745962987778]",{'alpha': 1e-09},5.087749609,1.87398982
1,Ridge ,All_Feature,152,"[4.6346414921230235, 4.634641491843659, 4.638033812111486]",{'alpha': 9.9e-08},4.951311118,10.84201336
2,Random Forest ,All_Feature,152,"[4.560611205889907, 4.548811997276659, 4.547755523741806]","{'max_depth': 20, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 125}",4.943828611,133.7365346
3,Adaboost ,All_Feature,152,"[6.397530715546363, 4.627152290214398, 4.628319245391041]","{'learning_rate': 2e-07, 'loss': 'square', 'n_estimators': 110}",4.953099319,81.65267563
4,XGBoost,All_Feature,152,"[4.912975220864693, 5.237389785765826, 5.226347937972061]","{'booster': 'gblinear', 'eta': 9.000000000000001e-18, 'max_depth': 5, 'min_child_weight': 4, 'n_estimators': 180}",5.277192703,29.00442815
0,Lasso ,All_Feature,154,"[3.7054864938753105, 3.7054864938753105, 3.8609442763975164]",{'alpha': 0.010000000000000002},3.495596063,1.830074072
1,Ridge ,All_Feature,154,"[3.717229018934938, 3.717229018973396, 3.716885971979488]",{'alpha': 9.9e-08},3.500336813,10.7522769
2,Random Forest ,All_Feature,154,"[3.725363567353688, 3.665784590393357, 3.683333389837197]","{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 11, 'n_estimators': 190}",3.556750408,150.1341679
3,Adaboost ,All_Feature,154,"[4.090619476010488, 3.7040476904828443, 3.70456090005511]","{'learning_rate': 1e-07, 'loss': 'square', 'n_estimators': 165}",3.498241389,93.22473955
4,XGBoost,All_Feature,154,"[4.123483226760346, 3.8742417269926763, 3.849365069920476]","{'booster': 'gblinear', 'eta': 3.0000000000000002e-18, 'max_depth': 5, 'min_child_weight': 2, 'n_estimators': 195}",3.674477848,29.0153904
0,Lasso ,All_Feature,155,"[3.0871803230773485, 3.084697801074314, 3.233926449047751]",{'alpha': 0.007},3.311922607,1.796231985
1,Ridge ,All_Feature,155,"[3.0941225890051824, 3.0973629489639305, 3.1031960377662053]",{'alpha': 10.0},3.346550676,10.88091159
2,Random Forest ,All_Feature,155,"[3.2733504285254105, 3.1102955639984406, 3.108164280647196]","{'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 195}",3.409843833,145.1731629
3,Adaboost ,All_Feature,155,"[4.411624810064505, 3.11607544390099, 3.11607544390099]","{'learning_rate': 1e-08, 'loss': 'square', 'n_estimators': 40}",3.363518283,52.10370684
4,XGBoost,All_Feature,155,"[3.3944111514125077, 3.165912484715603, 3.1648329172819554]","{'booster': 'gblinear', 'eta': 2e-18, 'max_depth': 5, 'min_child_weight': 2, 'n_estimators': 195}",3.387135498,29.16271496
0,Lasso ,All_Feature,156,"[3.139909741287914, 3.1317017351730763, 3.3428065403328575]",{'alpha': 0.014000000000000002},3.588906235,1.850021124
1,Ridge ,All_Feature,156,"[3.0456579024782324, 3.040050560799191, 3.040551706582912]",{'alpha': 36.0},3.539465442,10.67941308
2,Random Forest ,All_Feature,156,"[3.375030796310036, 3.2176780923079193, 3.219502216783831]","{'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 125}",3.697604951,123.2700093
3,Adaboost ,All_Feature,156,"[4.197276260099221, 3.0428841126271906, 3.0428608619482413]","{'learning_rate': 3e-07, 'loss': 'square', 'n_estimators': 80}",3.539976842,67.13651896
4,XGBoost,All_Feature,156,"[3.689037932601234, 3.3852061543752083, 3.3575706164527133]","{'booster': 'gblinear', 'eta': 5e-19, 'max_depth': 20, 'min_child_weight': 2, 'n_estimators': 190}",3.729787486,28.88755655
0,Lasso ,All_Feature,157,"[2.444426895224023, 2.4433221797332245, 2.6490539932931516]",{'alpha': 0.007},2.670848177,1.797162056
1,Ridge ,All_Feature,157,"[2.546070272244024, 2.5593629182184676, 2.5593629182184676]",{'alpha': 9.9},2.640139565,10.60661054
2,Random Forest ,All_Feature,157,"[2.70571104674831, 2.5350416214064757, 2.5350416214064757]","{'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 60}",2.728320604,109.778523
3,Adaboost ,All_Feature,157,"[3.2126023890346436, 2.5684745518474603, 2.5577466094804664]","{'learning_rate': 9e-07, 'loss': 'square', 'n_estimators': 50}",2.637404594,51.75560403
4,XGBoost,All_Feature,157,"[3.20979247017704, 2.740983314796262, 2.709391305568587]","{'booster': 'gblinear', 'eta': 7e-15, 'max_depth': 20, 'min_child_weight': 2, 'n_estimators': 195}",2.892852303,28.2341466
0,Lasso ,All_Feature,158,"[4.032022716087677, 4.031374461970214, 4.248791572386086]",{'alpha': 0.009000000000000001},4.252583409,1.834064722
1,Ridge ,All_Feature,158,"[4.0078643487277335, 4.007533544258129, 4.015050457160243]",{'alpha': 9.0},4.110756272,10.61558604
2,Random Forest ,All_Feature,158,"[3.891019560347942, 3.8842502985932548, 3.8816698205384275]","{'max_depth': 20, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 150}",4.13699729,137.6739469
3,Adaboost ,All_Feature,158,"[5.525300307643995, 4.015656327401376, 4.017868976509128]","{'learning_rate': 0.001, 'loss': 'square', 'n_estimators': 70}",4.13041675,64.78380632
4,XGBoost,All_Feature,158,"[4.129769499621334, 4.311276590701629, 4.372383992137641]","{'booster': 'gblinear', 'eta': 5e-16, 'max_depth': 5, 'min_child_weight': 2, 'n_estimators': 195}",4.474724215,28.50628161
0,Lasso ,All_Feature,159,"[3.3035727057094335, 3.308771375037735, 3.5963970756490915]",{'alpha': 0.0037000000000000006},3.467764652,1.805137634
1,Ridge ,All_Feature,159,"[3.226426242077569, 3.2303378723208542, 3.2303378723208542]",{'alpha': 9.9},3.393797755,10.72828317
2,Random Forest ,All_Feature,159,"[3.4970629519017726, 3.373692897571603, 3.3759652236166846]","{'max_depth': 5, 'min_samples_leaf': 3, 'min_samples_split': 2, 'n_estimators': 130}",3.53708064,117.7139244
3,Adaboost ,All_Feature,159,"[4.2381028670730325, 3.2374180675189663, 3.274803350695789]","{'learning_rate': 0.0001, 'loss': 'square', 'n_estimators': 5}",3.451564467,43.20245409
4,XGBoost,All_Feature,159,"[3.747209110242351, 3.459490178539675, 3.482696483347576]","{'booster': 'gblinear', 'eta': 8e-20, 'max_depth': 50, 'min_child_weight': 2, 'n_estimators': 140}",3.632621551,28.23300004
0,Lasso ,All_Feature,161,"[3.8543312917943546, 3.8579224550477647, 4.010737044008645]",{'alpha': 0.013000000000000001},3.558084005,2.088413239
1,Ridge ,All_Feature,161,"[3.6938501150574052, 3.691229539670066, 3.6874800193706365]",{'alpha': 14.0},3.451282337,10.87991476
2,Random Forest ,All_Feature,161,"[3.8490071378391293, 3.811460295922666, 3.808434722493514]","{'max_depth': 20, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 90}",3.531359476,135.2984085
3,Adaboost ,All_Feature,161,"[5.089636162207974, 3.688420722834943, 3.6873936725455025]","{'learning_rate': 8e-05, 'loss': 'square', 'n_estimators': 100}",3.468525715,73.29701257
4,XGBoost,All_Feature,161,"[4.341056555245104, 4.301068792638368, 4.085117572620294]","{'booster': 'gblinear', 'eta': 9.000000000000001e-17, 'max_depth': 50, 'min_child_weight': 2, 'n_estimators': 195}",3.698513667,28.95056939
0,Lasso ,All_Feature,162,"[5.497000451229569, 5.49242361700961, 5.654992276711619]",{'alpha': 0.009000000000000001},5.139430934,1.840049267
1,Ridge ,All_Feature,162,"[5.310690683311311, 5.310690683993833, 5.306245413809496]",{'alpha': 9.9e-08},4.967781151,10.7232995
2,Random Forest ,All_Feature,162,"[5.417830290470986, 5.446863995998968, 5.544709997256819]","{'max_depth': 5, 'min_samples_leaf': 3, 'min_samples_split': 10, 'n_estimators': 10}",5.143265794,109.1318657
3,Adaboost ,All_Feature,162,"[7.85928059469521, 5.301246619025504, 5.300258881131595]","{'learning_rate': 0.0002, 'loss': 'square', 'n_estimators': 45}",4.96443413,52.22335625
4,XGBoost,All_Feature,162,"[5.81446935284632, 6.167753909063113, 6.101871517013852]","{'booster': 'gblinear', 'eta': 3.0000000000000002e-15, 'max_depth': 3, 'min_child_weight': 2, 'n_estimators': 195}",5.663037921,28.46786165
0,Lasso ,All_Feature,163,"[4.050096165474832, 4.072871595107341, 4.16086673538474]",{'alpha': 0.018000000000000002},4.155927928,1.814118147
1,Ridge ,All_Feature,163,"[3.91410629362759, 3.927970413281673, 3.9360422583124866]",{'alpha': 65.0},4.056401966,10.7153163
2,Random Forest ,All_Feature,163,"[4.153102899552034, 4.0602284239215765, 4.0602284239215765]","{'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 160}",4.228130192,147.7650204
3,Adaboost ,All_Feature,163,"[5.8946490446417785, 3.9302858849536273, 3.925045881527003]","{'learning_rate': 1e-08, 'loss': 'square', 'n_estimators': 10}",4.033495937,44.1080482
4,XGBoost,All_Feature,163,"[4.758593083483233, 4.505569061044562, 4.427442809152301]","{'booster': 'gblinear', 'eta': 5.999999999999999e-20, 'max_depth': 20, 'min_child_weight': 4, 'n_estimators': 195}",4.526706142,28.36214042
0,Lasso ,All_Feature,164,"[5.494314978725871, 5.499183766785584, 5.89773738220952]",{'alpha': 0.022000000000000002},5.037832863,1.841044426
1,Ridge ,All_Feature,164,"[5.493428087298546, 5.495481677127226, 5.4958996980347345]",{'alpha': 3.0},5.159248494,10.687428
2,Random Forest ,All_Feature,164,"[5.506920400336622, 5.454888493685371, 5.454955617561703]","{'max_depth': 50, 'min_samples_leaf': 3, 'min_samples_split': 9, 'n_estimators': 165}",5.215448849,162.9374082
3,Adaboost ,All_Feature,164,"[6.075708365298141, 5.500112427938496, 5.4984396549079575]","{'learning_rate': 1e-08, 'loss': 'square', 'n_estimators': 190}",5.196092597,103.352721
4,XGBoost,All_Feature,164,"[6.020609515037762, 5.967532141413574, 5.947942757847056]","{'booster': 'gblinear', 'eta': 9.000000000000001e-18, 'max_depth': 20, 'min_child_weight': 2, 'n_estimators': 195}",5.079426436,28.55263424
0,Lasso ,All_Feature,165,"[4.087738257475222, 4.0813479866587725, 4.174180516953216]",{'alpha': 0.022000000000000002},3.714360541,1.82910943
1,Ridge ,All_Feature,165,"[4.007903003822689, 4.008894893675875, 4.01159160162272]",{'alpha': 29.0},3.658208209,10.78716135
2,Random Forest ,All_Feature,165,"[4.291677069687861, 4.233723772239181, 4.2331950146485005]","{'max_depth': 3, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 95}",3.811991143,117.7083223
3,Adaboost ,All_Feature,165,"[5.8632090452043615, 4.008094433388288, 4.0074352030458735]","{'learning_rate': 0.0001, 'loss': 'square', 'n_estimators': 195}",3.686408355,105.6315699
4,XGBoost,All_Feature,165,"[5.040978634221281, 4.408783653152524, 4.517534082709815]","{'booster': 'gblinear', 'eta': 9.000000000000001e-17, 'max_depth': 20, 'min_child_weight': 2, 'n_estimators': 175}",3.998662389,29.1455431
0,Lasso ,All_Feature,166,"[2.6819242696619803, 2.680523939162563, 2.7656304756258394]",{'alpha': 0.013000000000000001},2.744869172,1.840047359
1,Ridge ,All_Feature,166,"[2.6007274415276, 2.609350671690581, 2.6147283304317277]",{'alpha': 44.0},2.668303319,10.75121975
2,Random Forest ,All_Feature,166,"[2.830994738637125, 2.648186144067373, 2.6465691636917357]","{'max_depth': 5, 'min_samples_leaf': 3, 'min_samples_split': 2, 'n_estimators': 135}",2.698719164,118.2977419
3,Adaboost ,All_Feature,166,"[3.3874270530107196, 2.617558617588046, 2.618232885176021]","{'learning_rate': 0.002, 'loss': 'square', 'n_estimators': 110}",2.681367584,73.47454143
4,XGBoost,All_Feature,166,"[3.3082775167503224, 2.734950887414939, 2.722498094182169]","{'booster': 'gblinear', 'eta': 6.000000000000001e-19, 'max_depth': 50, 'min_child_weight': 2, 'n_estimators': 190}",2.799512666,29.12521887
0,Lasso ,All_Feature,167,"[4.318577233865983, 4.31950950674755, 4.908696417538355]",{'alpha': 0.00051},4.406430541,1.820100069
1,Ridge ,All_Feature,167,"[4.277912155818791, 4.276413164555067, 4.276413164555067]",{'alpha': 1.7000000000000002},4.355243104,10.71331882
2,Random Forest ,All_Feature,167,"[4.3487300516615655, 4.379785559150349, 4.387776899975158]","{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 65}",4.815439375,113.9423916
3,Adaboost ,All_Feature,167,"[4.70525011301338, 4.269667411689228, 4.267324175416661]","{'learning_rate': 0.01, 'loss': 'square', 'n_estimators': 75}",4.391961745,65.1874404
4,XGBoost,All_Feature,167,"[4.757683332717903, 4.868449761296494, 4.841907259792032]","{'booster': 'gblinear', 'eta': 7e-15, 'max_depth': 5, 'min_child_weight': 2, 'n_estimators': 175}",4.681213623,28.3870697
0,Lasso ,All_Feature,169,"[4.146249805224094, 4.160392087555277, 4.637147343153673]",{'alpha': 0.02},4.027255661,1.852011204
1,Ridge ,All_Feature,169,"[4.095557608095546, 4.103174399063488, 4.103174399063488]",{'alpha': 4.2},3.94492821,10.81605029
2,Random Forest ,All_Feature,169,"[4.118926303680297, 4.019368253820744, 4.019368253820744]","{'max_depth': 20, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 140}",3.765614101,166.1289179
3,Adaboost ,All_Feature,169,"[4.823434441891642, 4.122013701011684, 4.134302139746899]","{'learning_rate': 0.03, 'loss': 'square', 'n_estimators': 5}",3.966806632,42.88033462
4,XGBoost,All_Feature,169,"[4.36391270096755, 4.4836071005484195, 4.489280921438393]","{'booster': 'gblinear', 'eta': 4e-15, 'max_depth': 20, 'min_child_weight': 2, 'n_estimators': 190}",4.308564339,28.85293317
0,Lasso ,All_Feature,170,"[3.4478170736073035, 3.4605499750537643, 3.54903817297676]",{'alpha': 0.017},3.459659823,1.841080189
1,Ridge ,All_Feature,170,"[3.388124399379988, 3.3923647178058336, 3.3990763993274347]",{'alpha': 24.0},3.357496526,10.91605568
2,Random Forest ,All_Feature,170,"[3.560018799943754, 3.528842262406223, 3.528842262406223]","{'max_depth': 5, 'min_samples_leaf': 4, 'min_samples_split': 9, 'n_estimators': 60}",3.591632275,111.1663816
3,Adaboost ,All_Feature,170,"[4.929789368250097, 3.406108338691585, 3.410434873674099]","{'learning_rate': 1e-08, 'loss': 'square', 'n_estimators': 15}",3.346989848,43.57946444
4,XGBoost,All_Feature,170,"[4.06016830427375, 3.8274892340278677, 3.79788871846289]","{'booster': 'gblinear', 'eta': 8e-19, 'max_depth': 50, 'min_child_weight': 2, 'n_estimators': 190}",3.782695782,29.05365348
0,Lasso ,All_Feature,171,"[2.534849719183794, 2.5402983523030778, 2.614426974384111]",{'alpha': 0.022000000000000002},2.798999709,1.844036579
1,Ridge ,All_Feature,171,"[2.509321272417108, 2.487020130553741, 2.527833237109523]",{'alpha': 20.0},2.779261243,10.76407313
