time,sbi,PrecpHour,UVI,td,HUMD,H_24R,PRES,TEMP,WDSE,comfort,WD_E,WD_ENE,WD_ESE,WD_N,WD_NE,WD_NNE,WD_NNW,WD_NW,WD_S,WD_SE,WD_SSE,WD_SSW,WD_SW,WD_W,WD_WNW,WD_WSW,wkdy_0,wkdy_1,wkdy_2,wkdy_3,wkdy_4,wkdy_5,wkdy_6,hrs_0,hrs_1,hrs_10,hrs_11,hrs_12,hrs_13,hrs_14,hrs_15,hrs_16,hrs_17,hrs_18,hrs_19,hrs_2,hrs_20,hrs_21,hrs_22,hrs_23,hrs_3,hrs_4,hrs_5,hrs_6,hrs_7,hrs_8,hrs_9,holiday,sbi_1h,sbi_2h,sbi_3h,sbi_4h,sbi_5h,sbi_6h,sbi_7h,sbi_8h,sbi_9h,sbi_10h,sbi_11h,sbi_12h,sbi_1d,sbi_2d,sbi_3d,sbi_4d,sbi_5d,sbi_6d,sbi_7d
2021-01-09 02:00:00,24,0.0,0,0.08496732026143791,0.4936708860759494,0.0,0.8617363344051463,0.049342105263157895,0.07317073170731708,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,30.0,36.0,41.0,59.0,74.0,81.0,85.0,73.0,73.0,75.0,72.0,84.0,85.0,88.0,84.0,56.0,42.0,13.0,4.0
2021-01-09 03:00:00,27,0.0,0,0.06862745098039216,0.43037974683544306,0.0,0.8553054662379422,0.05263157894736841,0.02439024390243903,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,False,24.0,30.0,36.0,41.0,59.0,74.0,81.0,85.0,73.0,73.0,75.0,72.0,86.0,86.0,83.0,54.0,48.0,10.0,22.0
2021-01-09 04:00:00,62,0.0,0,0.06862745098039216,0.46835443037974683,0.0,0.8488745980707418,0.049342105263157895,0.07317073170731708,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,27.0,24.0,30.0,36.0,41.0,59.0,74.0,81.0,85.0,73.0,73.0,75.0,87.0,87.0,94.0,68.0,74.0,36.0,59.0
2021-01-09 05:00:00,60,0.0,5,0.05555555555555556,0.43037974683544306,0.0,0.8713826366559486,0.05263157894736841,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,False,62.0,27.0,24.0,30.0,36.0,41.0,59.0,74.0,81.0,85.0,73.0,73.0,85.0,86.0,97.0,69.0,84.0,68.0,79.0
2021-01-09 06:00:00,64,0.0,5,0.06535947712418301,0.46835443037974683,0.0,0.8810289389067547,0.05263157894736841,0.07317073170731708,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,False,60.0,62.0,27.0,24.0,30.0,36.0,41.0,59.0,74.0,81.0,85.0,73.0,86.0,89.0,98.0,72.0,86.0,70.0,79.0
2021-01-09 07:00:00,69,0.0,5,0.07189542483660132,0.45569620253164556,0.0,0.8971061093247611,0.05592105263157893,0.02439024390243903,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,False,64.0,60.0,62.0,27.0,24.0,30.0,36.0,41.0,59.0,74.0,81.0,85.0,80.0,83.0,95.0,68.0,82.0,73.0,80.0
2021-01-09 08:00:00,59,0.0,7,0.06535947712418301,0.4177215189873418,0.0,0.9099678456591656,0.05921052631578944,0.04878048780487806,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,False,69.0,64.0,60.0,62.0,27.0,24.0,30.0,36.0,41.0,59.0,74.0,81.0,77.0,74.0,72.0,60.0,75.0,72.0,73.0
2021-01-09 09:00:00,51,0.0,7,0.05228758169934641,0.4050632911392405,0.0,0.9035369774919615,0.06250000000000001,0.21951219512195125,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,59.0,69.0,64.0,60.0,62.0,27.0,24.0,30.0,36.0,41.0,59.0,74.0,72.0,68.0,48.0,35.0,70.0,71.0,60.0
2021-01-09 10:00:00,45,0.0,7,0.07189542483660132,0.43037974683544306,0.0,0.890675241157557,0.06578947368421052,0.04878048780487806,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,51.0,59.0,69.0,64.0,60.0,62.0,27.0,24.0,30.0,36.0,41.0,59.0,67.0,67.0,26.0,20.0,68.0,64.0,41.0
2021-01-09 11:00:00,61,0.0,7,0.07516339869281045,0.43037974683544306,0.0,0.8681672025723466,0.06578947368421052,0.02439024390243903,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,45.0,51.0,59.0,69.0,64.0,60.0,62.0,27.0,24.0,30.0,36.0,41.0,69.0,70.0,32.0,27.0,64.0,77.0,59.0
2021-01-09 12:00:00,74,0.0,7,0.08169934640522876,0.43037974683544306,0.0,0.8392282958199359,0.07236842105263155,0.17073170731707318,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,61.0,45.0,51.0,59.0,69.0,64.0,60.0,62.0,27.0,24.0,30.0,36.0,84.0,73.0,34.0,31.0,58.0,99.0,82.0
2021-01-09 13:00:00,83,0.0,7,0.07189542483660132,0.43037974683544306,0.0,0.807073954983923,0.05921052631578944,0.14634146341463417,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,74.0,61.0,45.0,51.0,59.0,69.0,64.0,60.0,62.0,27.0,24.0,30.0,90.0,81.0,37.0,36.0,61.0,119.0,86.0
2021-01-09 14:00:00,86,0.0,7,0.05228758169934641,0.4050632911392405,0.0,0.7974276527331206,0.07236842105263155,0.17073170731707318,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,83.0,74.0,61.0,45.0,51.0,59.0,69.0,64.0,60.0,62.0,27.0,24.0,84.0,91.0,52.0,43.0,63.0,127.0,92.0
2021-01-09 15:00:00,79,0.0,6,0.08169934640522876,0.43037974683544306,0.0,0.813504823151127,0.06907894736842105,0.09756097560975611,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,86.0,83.0,74.0,61.0,45.0,51.0,59.0,69.0,64.0,60.0,62.0,27.0,72.0,94.0,57.0,64.0,76.0,130.0,98.0
2021-01-09 16:00:00,73,0.0,5,0.0784313725490196,0.4430379746835443,0.0,0.8360128617363338,0.06907894736842105,0.09756097560975611,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,79.0,86.0,83.0,74.0,61.0,45.0,51.0,59.0,69.0,64.0,60.0,62.0,75.0,92.0,69.0,66.0,67.0,113.0,97.0
2021-01-09 17:00:00,75,0.0,5,0.09150326797385622,0.46835443037974683,0.0,0.8520900321543402,0.08223684210526316,0.02439024390243903,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,73.0,79.0,86.0,83.0,74.0,61.0,45.0,51.0,59.0,69.0,64.0,60.0,73.0,90.0,77.0,71.0,66.0,119.0,90.0
2021-01-09 18:00:00,88,0.0,0,0.11437908496732026,0.46835443037974683,0.0,0.8617363344051463,0.07565789473684208,0.21951219512195125,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False,75.0,73.0,79.0,86.0,83.0,74.0,61.0,45.0,51.0,59.0,69.0,64.0,73.0,96.0,90.0,85.0,66.0,146.0,75.0
2021-01-09 19:00:00,82,0.0,0,0.10784313725490197,0.45569620253164556,0.0,0.8617363344051463,0.07565789473684208,0.17073170731707318,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,88.0,75.0,73.0,79.0,86.0,83.0,74.0,61.0,45.0,51.0,59.0,69.0,85.0,95.0,100.0,108.0,75.0,161.0,72.0
2021-01-09 20:00:00,75,0.0,0,0.11437908496732026,0.45569620253164556,0.0,0.8713826366559486,0.08223684210526316,0.21951219512195125,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,False,82.0,88.0,75.0,73.0,79.0,86.0,83.0,74.0,61.0,45.0,51.0,59.0,81.0,97.0,100.0,103.0,74.0,149.0,84.0
2021-01-09 21:00:00,69,0.0,0,0.12091503267973856,0.4430379746835443,0.0,0.8713826366559486,0.0921052631578947,0.09756097560975611,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,False,75.0,82.0,88.0,75.0,73.0,79.0,86.0,83.0,74.0,61.0,45.0,51.0,74.0,101.0,97.0,100.0,72.0,121.0,56.0
2021-01-09 22:00:00,54,0.0,0,0.11437908496732026,0.43037974683544306,0.0,0.8649517684887482,0.10197368421052631,0.21951219512195125,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,69.0,75.0,82.0,88.0,75.0,73.0,79.0,86.0,83.0,74.0,61.0,45.0,59.0,91.0,93.0,101.0,66.0,78.0,31.0
2021-01-09 23:00:00,29,0.0,0,0.11764705882352941,0.43037974683544306,0.0,0.8617363344051463,0.11184210526315791,0.39024390243902446,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,54.0,69.0,75.0,82.0,88.0,75.0,73.0,79.0,86.0,83.0,74.0,61.0,41.0,88.0,90.0,96.0,63.0,59.0,11.0
2021-01-10 00:00:00,20,0.0,0,0.12091503267973856,0.45569620253164556,0.0,0.8617363344051463,0.11513157894736843,0.14634146341463417,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,29.0,54.0,69.0,75.0,82.0,88.0,75.0,73.0,79.0,86.0,83.0,74.0,36.0,88.0,91.0,91.0,60.0,46.0,4.0
2021-01-10 01:00:00,14,0.0,0,0.13071895424836602,0.4177215189873418,0.0,0.8488745980707418,0.11842105263157894,0.3170731707317074,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,20.0,29.0,54.0,69.0,75.0,82.0,88.0,75.0,73.0,79.0,86.0,83.0,30.0,87.0,90.0,86.0,60.0,42.0,6.0
2021-01-10 02:00:00,11,0.0,0,0.12745098039215685,0.43037974683544306,0.0,0.8327974276527355,0.12171052631578945,0.3170731707317074,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,14.0,20.0,29.0,54.0,69.0,75.0,82.0,88.0,75.0,73.0,79.0,86.0,24.0,85.0,88.0,84.0,56.0,42.0,13.0
2021-01-10 03:00:00,29,0.0,0,0.14052287581699346,0.43037974683544306,0.0,0.8231511254019294,0.12828947368421054,0.24390243902439027,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,False,11.0,14.0,20.0,29.0,54.0,69.0,75.0,82.0,88.0,75.0,73.0,79.0,27.0,86.0,86.0,83.0,54.0,48.0,10.0
2021-01-10 04:00:00,46,0.0,0,0.14052287581699346,0.43037974683544306,0.0,0.8199356913183273,0.13486842105263158,0.4634146341463415,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,29.0,11.0,14.0,20.0,29.0,54.0,69.0,75.0,82.0,88.0,75.0,73.0,62.0,87.0,87.0,94.0,68.0,74.0,36.0
2021-01-10 05:00:00,45,0.0,7,0.15359477124183005,0.45569620253164556,0.0,0.8231511254019294,0.1381578947368421,0.41463414634146345,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,False,46.0,29.0,11.0,14.0,20.0,29.0,54.0,69.0,75.0,82.0,88.0,75.0,60.0,85.0,86.0,97.0,69.0,84.0,68.0
2021-01-10 06:00:00,48,0.0,7,0.1568627450980392,0.4430379746835443,0.0,0.816720257234729,0.14473684210526316,0.41463414634146345,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,False,45.0,46.0,29.0,11.0,14.0,20.0,29.0,54.0,69.0,75.0,82.0,88.0,64.0,86.0,89.0,98.0,72.0,86.0,70.0
2021-01-10 07:00:00,52,0.0,7,0.1568627450980392,0.4430379746835443,0.0,0.8231511254019294,0.15460526315789472,0.3658536585365854,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,False,48.0,45.0,46.0,29.0,11.0,14.0,20.0,29.0,54.0,69.0,75.0,82.0,69.0,80.0,83.0,95.0,68.0,82.0,73.0
2021-01-10 08:00:00,48,0.0,7,0.1895424836601307,0.4430379746835443,0.0,0.8327974276527355,0.17763157894736845,0.39024390243902446,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,False,52.0,48.0,45.0,46.0,29.0,11.0,14.0,20.0,29.0,54.0,69.0,75.0,59.0,77.0,74.0,72.0,60.0,75.0,72.0
2021-01-10 09:00:00,38,0.0,7,0.2091503267973856,0.3924050632911392,0.0,0.8327974276527355,0.2401315789473684,0.29268292682926833,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,48.0,52.0,48.0,45.0,46.0,29.0,11.0,14.0,20.0,29.0,54.0,69.0,51.0,72.0,68.0,48.0,35.0,70.0,71.0
2021-01-10 10:00:00,34,0.0,7,0.19281045751633985,0.34177215189873417,0.0,0.816720257234729,0.2532894736842105,0.21951219512195125,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,38.0,48.0,52.0,48.0,45.0,46.0,29.0,11.0,14.0,20.0,29.0,54.0,45.0,67.0,67.0,26.0,20.0,68.0,64.0
2021-01-10 11:00:00,42,0.0,7,0.19607843137254902,0.379746835443038,0.0,0.7877813504823146,0.2401315789473684,0.4390243902439025,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,34.0,38.0,48.0,52.0,48.0,45.0,46.0,29.0,11.0,14.0,20.0,29.0,61.0,69.0,70.0,32.0,27.0,64.0,77.0
2021-01-10 12:00:00,55,0.0,7,0.19934640522875816,0.379746835443038,0.0,0.7459807073954993,0.25,0.39024390243902446,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,42.0,34.0,38.0,48.0,52.0,48.0,45.0,46.0,29.0,11.0,14.0,20.0,74.0,84.0,73.0,34.0,31.0,58.0,99.0
2021-01-10 13:00:00,50,0.0,7,0.2091503267973856,0.4050632911392405,0.0,0.736334405144697,0.2401315789473684,0.6341463414634148,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,55.0,42.0,34.0,38.0,48.0,52.0,48.0,45.0,46.0,29.0,11.0,14.0,83.0,90.0,81.0,37.0,36.0,61.0,119.0
2021-01-10 14:00:00,52,0.0,7,0.2418300653594771,0.45569620253164556,0.0,0.7202572347266905,0.22697368421052633,0.3658536585365854,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,50.0,55.0,42.0,34.0,38.0,48.0,52.0,48.0,45.0,46.0,29.0,11.0,86.0,84.0,91.0,52.0,43.0,63.0,127.0
2021-01-10 15:00:00,63,0.0,7,0.2418300653594771,0.4810126582278481,0.0,0.7234726688102888,0.2138157894736842,0.41463414634146345,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,52.0,50.0,55.0,42.0,34.0,38.0,48.0,52.0,48.0,45.0,46.0,29.0,79.0,72.0,94.0,57.0,64.0,76.0,130.0
2021-01-10 16:00:00,64,0.0,7,0.2549019607843137,0.5189873417721519,0.0,0.7491961414791013,0.2138157894736842,0.3170731707317074,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,63.0,52.0,50.0,55.0,42.0,34.0,38.0,48.0,52.0,48.0,45.0,46.0,73.0,75.0,92.0,69.0,66.0,67.0,113.0
2021-01-10 17:00:00,64,0.0,7,0.2647058823529412,0.5569620253164557,0.0,0.7620578778135058,0.2006578947368421,0.26829268292682934,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,64.0,63.0,52.0,50.0,55.0,42.0,34.0,38.0,48.0,52.0,48.0,45.0,75.0,73.0,90.0,77.0,71.0,66.0,119.0
2021-01-10 18:00:00,53,0.0,0,0.2679738562091503,0.5569620253164557,0.0,0.7781350482315121,0.20723684210526314,0.24390243902439027,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False,64.0,64.0,63.0,52.0,50.0,55.0,42.0,34.0,38.0,48.0,52.0,48.0,88.0,73.0,96.0,90.0,85.0,66.0,146.0
2021-01-10 19:00:00,51,0.0,0,0.2777777777777778,0.5569620253164557,0.0,0.7845659163987162,0.2105263157894737,0.21951219512195125,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,53.0,64.0,64.0,63.0,52.0,50.0,55.0,42.0,34.0,38.0,48.0,52.0,82.0,85.0,95.0,100.0,108.0,75.0,161.0
2021-01-10 20:00:00,34,0.0,0,0.28104575163398693,0.569620253164557,0.0,0.7813504823151142,0.20723684210526314,0.26829268292682934,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,False,51.0,53.0,64.0,64.0,63.0,52.0,50.0,55.0,42.0,34.0,38.0,48.0,75.0,81.0,97.0,100.0,103.0,74.0,149.0
2021-01-10 21:00:00,13,0.0,0,0.2908496732026144,0.569620253164557,0.0,0.7845659163987162,0.20723684210526314,0.12195121951219513,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,False,34.0,51.0,53.0,64.0,64.0,63.0,52.0,50.0,55.0,42.0,34.0,38.0,69.0,74.0,101.0,97.0,100.0,72.0,121.0
2021-01-10 22:00:00,1,0.3,0,0.3202614379084967,0.6075949367088608,0.0,0.7909967845659166,0.20394736842105263,0.09756097560975611,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,13.0,34.0,51.0,53.0,64.0,64.0,63.0,52.0,50.0,55.0,42.0,34.0,54.0,59.0,91.0,93.0,101.0,66.0,78.0
2021-01-10 23:00:00,2,0.3,0,0.3202614379084967,0.6582278481012658,0.0,0.7749196141479101,0.18092105263157895,0.5609756097560976,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,1.0,13.0,34.0,51.0,53.0,64.0,64.0,63.0,52.0,50.0,55.0,42.0,29.0,41.0,88.0,90.0,96.0,63.0,59.0
2021-01-11 00:00:00,7,1.0,0,0.3529411764705882,0.759493670886076,0.0,0.7909967845659166,0.15789473684210523,0.39024390243902446,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,2.0,1.0,13.0,34.0,51.0,53.0,64.0,64.0,63.0,52.0,50.0,55.0,20.0,36.0,88.0,91.0,91.0,60.0,46.0
2021-01-11 01:00:00,14,0.7,0,0.3562091503267974,0.810126582278481,0.5,0.7974276527331206,0.15460526315789472,0.09756097560975611,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,7.0,2.0,1.0,13.0,34.0,51.0,53.0,64.0,64.0,63.0,52.0,50.0,14.0,30.0,87.0,90.0,86.0,60.0,42.0
2021-01-11 02:00:00,12,0.9,0,0.36928104575163395,0.8607594936708861,0.0,0.7749196141479101,0.1480263157894737,0.3170731707317074,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,14.0,7.0,2.0,1.0,13.0,34.0,51.0,53.0,64.0,64.0,63.0,52.0,11.0,24.0,85.0,88.0,84.0,56.0,42.0
2021-01-11 03:00:00,27,0.7,0,0.3856209150326797,0.8987341772151899,0.5,0.7652733118971078,0.15460526315789472,0.29268292682926833,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,False,12.0,14.0,7.0,2.0,1.0,13.0,34.0,51.0,53.0,64.0,64.0,63.0,29.0,27.0,86.0,86.0,83.0,54.0,48.0
2021-01-11 04:00:00,93,0.9,0,0.39215686274509803,0.9113924050632911,0.5,0.7620578778135058,0.15460526315789472,0.3658536585365854,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,27.0,12.0,14.0,7.0,2.0,1.0,13.0,34.0,51.0,53.0,64.0,64.0,46.0,62.0,87.0,87.0,94.0,68.0,74.0
2021-01-11 05:00:00,123,0.9,3,0.3954248366013072,0.9240506329113924,0.5,0.7781350482315121,0.15460526315789472,0.04878048780487806,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,False,93.0,27.0,12.0,14.0,7.0,2.0,1.0,13.0,34.0,51.0,53.0,64.0,45.0,60.0,85.0,86.0,97.0,69.0,84.0
2021-01-11 06:00:00,126,0.9,3,0.3954248366013072,0.9367088607594937,1.5,0.803858520900321,0.15789473684210523,0.14634146341463417,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,False,123.0,93.0,27.0,12.0,14.0,7.0,2.0,1.0,13.0,34.0,51.0,53.0,48.0,64.0,86.0,89.0,98.0,72.0,86.0
2021-01-11 07:00:00,120,1.0,3,0.3954248366013072,0.9367088607594937,1.5,0.8199356913183273,0.15789473684210523,0.19512195121951223,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,False,126.0,123.0,93.0,27.0,12.0,14.0,7.0,2.0,1.0,13.0,34.0,51.0,52.0,69.0,80.0,83.0,95.0,68.0,82.0
2021-01-11 08:00:00,112,1.0,3,0.3888888888888889,0.9367088607594937,1.0,0.8392282958199359,0.1513157894736842,0.19512195121951223,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,False,120.0,126.0,123.0,93.0,27.0,12.0,14.0,7.0,2.0,1.0,13.0,34.0,48.0,59.0,77.0,74.0,72.0,60.0,75.0
