time,sbi,station_id,tot,PrecpHour,UVI,Visb,td,HUMD,H_24R,PRES,TEMP,WDSE,comfort,WD_E,WD_ENE,WD_ESE,WD_N,WD_NE,WD_NNE,WD_NNW,WD_NW,WD_S,WD_SE,WD_SSE,WD_SSW,WD_SW,WD_W,WD_WNW,WD_WSW,wkdy_0,wkdy_1,wkdy_2,wkdy_3,wkdy_4,wkdy_5,wkdy_6,hrs_0,hrs_1,hrs_10,hrs_11,hrs_12,hrs_13,hrs_14,hrs_15,hrs_16,hrs_17,hrs_18,hrs_19,hrs_2,hrs_20,hrs_21,hrs_22,hrs_23,hrs_3,hrs_4,hrs_5,hrs_6,hrs_7,hrs_8,hrs_9,holiday,sbi_1h,sbi_2h,sbi_3h,sbi_4h,sbi_5h,sbi_6h,sbi_7h,sbi_8h,sbi_9h,sbi_10h,sbi_11h,sbi_12h,sbi_1d,sbi_2d,sbi_3d,sbi_4d,sbi_5d,sbi_6d,sbi_7d,y_sbi,percet
2021-03-29 02:00:00,20,1.0,180,0.0,0,0.0,21.4,91.0,0.0,1001.4,20.9,0.0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,6.0,0.0,0.0,1.0,26.0,45.0,83.0,88.0,89.0,86.0,94.0,99.0,5.0,11.0,11.0,9.0,10.0,40.0,93.0,23.0,11.11
2021-03-29 03:00:00,23,1.0,180,0.0,0,0.0,21.1,89.0,0.0,1001.3,21.4,0.0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,False,20.0,6.0,0.0,0.0,1.0,26.0,45.0,83.0,88.0,89.0,86.0,94.0,5.0,15.0,24.0,20.0,20.0,47.0,93.0,42.0,12.78
2021-03-29 04:00:00,42,1.0,180,0.0,0,0.0,21.5,88.0,0.0,1001.4,21.6,0.0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,23.0,20.0,6.0,0.0,0.0,1.0,26.0,45.0,83.0,88.0,89.0,86.0,33.0,62.0,42.0,51.0,50.0,66.0,94.0,45.0,23.33
2021-03-29 05:00:00,45,1.0,180,0.0,4,0.01,21.8,88.0,0.0,1001.6,21.7,0.0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,False,42.0,23.0,20.0,6.0,0.0,0.0,1.0,26.0,45.0,83.0,88.0,89.0,38.0,55.0,58.0,73.0,59.0,64.0,94.0,57.0,25.0
2021-03-29 06:00:00,57,1.0,180,0.0,4,0.12,21.6,88.0,0.0,1002.1,22.1,0.0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,False,45.0,42.0,23.0,20.0,6.0,0.0,0.0,1.0,26.0,45.0,83.0,88.0,43.0,57.0,65.0,80.0,64.0,64.0,96.0,66.0,31.67
2021-03-29 07:00:00,66,1.0,180,0.0,4,0.47,22.2,85.0,0.0,1002.6,22.7,0.0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,False,57.0,45.0,42.0,23.0,20.0,6.0,0.0,0.0,1.0,26.0,45.0,83.0,40.0,57.0,63.0,82.0,62.0,56.0,97.0,61.0,36.67
2021-03-29 08:00:00,61,1.0,180,0.0,3,0.61,21.8,77.0,0.0,1002.9,24.2,0.0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,False,66.0,57.0,45.0,42.0,23.0,20.0,6.0,0.0,0.0,1.0,26.0,45.0,35.0,62.0,47.0,67.0,54.0,42.0,93.0,23.0,33.89
2021-03-29 09:00:00,23,1.0,180,0.0,3,1.51,22.7,71.0,0.0,1002.5,25.7,0.0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,61.0,66.0,57.0,45.0,42.0,23.0,20.0,6.0,0.0,0.0,1.0,26.0,44.0,56.0,37.0,61.0,41.0,20.0,81.0,9.0,12.78
2021-03-29 10:00:00,9,1.0,180,0.0,3,2.73,21.8,65.0,0.0,1002.0,27.1,0.1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,23.0,61.0,66.0,57.0,45.0,42.0,23.0,20.0,6.0,0.0,0.0,1.0,48.0,58.0,30.0,44.0,39.0,11.0,71.0,17.0,5.0
2021-03-29 11:00:00,17,1.0,180,0.0,4,3.05,21.1,59.0,0.0,1001.1,28.8,0.7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,9.0,23.0,61.0,66.0,57.0,45.0,42.0,23.0,20.0,6.0,0.0,0.0,62.0,71.0,38.0,50.0,41.0,8.0,83.0,11.0,9.44
2021-03-29 12:00:00,11,1.0,180,0.0,4,3.02,22.4,56.0,0.0,1000.1,29.3,1.3,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,17.0,9.0,23.0,61.0,66.0,57.0,45.0,42.0,23.0,20.0,6.0,0.0,74.0,86.0,46.0,52.0,49.0,8.0,83.0,19.0,6.11
2021-03-29 13:00:00,19,1.0,180,0.0,4,2.67,21.5,52.0,0.0,999.1,30.1,0.0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,11.0,17.0,9.0,23.0,61.0,66.0,57.0,45.0,42.0,23.0,20.0,6.0,104.0,105.0,40.0,56.0,79.0,34.0,81.0,28.0,10.56
2021-03-29 14:00:00,28,1.0,180,0.0,4,2.14,21.3,60.0,0.0,998.5,30.2,0.3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,19.0,11.0,17.0,9.0,23.0,61.0,66.0,57.0,45.0,42.0,23.0,20.0,99.0,123.0,53.0,47.0,81.0,33.0,81.0,38.0,15.56
2021-03-29 15:00:00,38,1.0,180,0.0,4,1.36,20.9,67.0,0.0,998.1,28.2,0.9,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,28.0,19.0,11.0,17.0,9.0,23.0,61.0,66.0,57.0,45.0,42.0,23.0,94.0,126.0,76.0,51.0,84.0,23.0,83.0,40.0,21.11
2021-03-29 16:00:00,40,1.0,180,0.0,4,0.64,20.8,73.0,0.0,998.0,26.6,1.1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,38.0,28.0,19.0,11.0,17.0,9.0,23.0,61.0,66.0,57.0,45.0,42.0,86.0,129.0,81.0,44.0,95.0,5.0,88.0,24.0,22.22
2021-03-29 17:00:00,24,1.0,180,0.0,4,0.12,20.8,78.0,0.0,998.2,24.9,0.3,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,40.0,38.0,28.0,19.0,11.0,17.0,9.0,23.0,61.0,66.0,57.0,45.0,89.0,123.0,72.0,33.0,101.0,7.0,88.0,22.0,13.33
2021-03-29 18:00:00,22,1.0,180,0.0,0,0.0,21.1,80.0,0.0,998.3,23.7,0.3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False,24.0,40.0,38.0,28.0,19.0,11.0,17.0,9.0,23.0,61.0,66.0,57.0,88.0,116.0,88.0,43.0,103.0,4.0,78.0,6.0,12.22
2021-03-29 19:00:00,6,1.0,180,0.0,0,0.0,21.0,80.0,0.0,998.8,24.1,0.0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,22.0,24.0,40.0,38.0,28.0,19.0,11.0,17.0,9.0,23.0,61.0,66.0,83.0,118.0,113.0,52.0,67.0,10.0,71.0,0.0,3.33
2021-03-29 20:00:00,0,1.0,180,0.0,0,0.0,21.0,80.0,0.0,999.3,24.2,0.0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,False,6.0,22.0,24.0,40.0,38.0,28.0,19.0,11.0,17.0,9.0,23.0,61.0,45.0,98.0,123.0,37.0,42.0,10.0,42.0,1.0,0.0
2021-03-29 21:00:00,1,1.0,180,0.0,0,0.0,20.8,76.0,0.0,1000.1,23.9,0.8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,False,0.0,6.0,22.0,24.0,40.0,38.0,28.0,19.0,11.0,17.0,9.0,23.0,26.0,78.0,105.0,8.0,11.0,1.0,74.0,2.0,0.56
2021-03-29 22:00:00,2,1.0,180,0.0,0,0.0,21.1,79.0,0.0,1000.2,23.2,0.3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,1.0,0.0,6.0,22.0,24.0,40.0,38.0,28.0,19.0,11.0,17.0,9.0,1.0,32.0,65.0,2.0,0.0,2.0,57.0,1.0,1.11
2021-03-29 23:00:00,1,1.0,180,0.0,0,0.0,21.3,80.0,0.0,999.9,23.3,0.2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,2.0,1.0,0.0,6.0,22.0,24.0,40.0,38.0,28.0,19.0,11.0,17.0,0.0,4.0,26.0,0.0,0.0,5.0,48.0,0.0,0.56
2021-03-30 00:00:00,0,1.0,180,0.0,0,0.0,22.2,81.0,0.0,999.2,23.4,0.0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1.0,2.0,1.0,0.0,6.0,22.0,24.0,40.0,38.0,28.0,19.0,11.0,0.0,1.0,6.0,1.0,0.0,2.0,46.0,0.0,0.0
2021-03-30 01:00:00,0,1.0,180,0.0,0,0.0,22.1,81.0,0.0,998.9,23.4,0.0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,1.0,2.0,1.0,0.0,6.0,22.0,24.0,40.0,38.0,28.0,19.0,6.0,2.0,0.0,0.0,3.0,5.0,41.0,12.0,0.0
2021-03-30 02:00:00,12,1.0,180,0.0,0,0.0,21.6,82.0,0.0,998.3,23.3,0.0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,0.0,0.0,1.0,2.0,1.0,0.0,6.0,22.0,24.0,40.0,38.0,28.0,20.0,5.0,11.0,11.0,9.0,10.0,40.0,19.0,6.67
2021-03-30 03:00:00,19,1.0,180,0.0,0,0.0,22.6,85.0,0.0,998.1,22.9,0.0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,False,12.0,0.0,0.0,1.0,2.0,1.0,0.0,6.0,22.0,24.0,40.0,38.0,23.0,5.0,15.0,24.0,20.0,20.0,47.0,49.0,10.56
2021-03-30 04:00:00,49,1.0,180,0.0,0,0.0,22.6,85.0,0.0,997.7,22.9,0.0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,19.0,12.0,0.0,0.0,1.0,2.0,1.0,0.0,6.0,22.0,24.0,40.0,42.0,33.0,62.0,42.0,51.0,50.0,66.0,50.0,27.22
2021-03-30 05:00:00,50,1.0,180,0.0,4,0.0,22.6,86.0,0.0,998.2,22.9,0.0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,False,49.0,19.0,12.0,0.0,0.0,1.0,2.0,1.0,0.0,6.0,22.0,24.0,45.0,38.0,55.0,58.0,73.0,59.0,64.0,59.0,27.78
2021-03-30 06:00:00,59,1.0,180,0.0,4,0.13,22.7,85.0,0.0,998.7,23.2,0.0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,False,50.0,49.0,19.0,12.0,0.0,0.0,1.0,2.0,1.0,0.0,6.0,22.0,57.0,43.0,57.0,65.0,80.0,64.0,64.0,58.0,32.78
2021-03-30 07:00:00,58,1.0,180,0.0,4,0.7,22.6,80.0,0.0,999.5,24.1,0.0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,False,59.0,50.0,49.0,19.0,12.0,0.0,0.0,1.0,2.0,1.0,0.0,6.0,66.0,40.0,57.0,63.0,82.0,62.0,56.0,41.0,32.22
2021-03-30 08:00:00,41,1.0,180,0.0,4,1.15,23.1,72.0,0.0,1000.0,26.2,0.0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,False,58.0,59.0,50.0,49.0,19.0,12.0,0.0,0.0,1.0,2.0,1.0,0.0,61.0,35.0,62.0,47.0,67.0,54.0,42.0,18.0,22.78
2021-03-30 09:00:00,18,1.0,180,0.0,4,1.81,21.7,63.0,0.0,1000.0,28.1,0.5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,41.0,58.0,59.0,50.0,49.0,19.0,12.0,0.0,0.0,1.0,2.0,1.0,23.0,44.0,56.0,37.0,61.0,41.0,20.0,6.0,10.0
2021-03-30 10:00:00,6,1.0,180,0.0,4,1.75,22.8,63.0,0.0,1000.0,28.8,0.5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,18.0,41.0,58.0,59.0,50.0,49.0,19.0,12.0,0.0,0.0,1.0,2.0,9.0,48.0,58.0,30.0,44.0,39.0,11.0,11.0,3.33
2021-03-30 11:00:00,11,1.0,180,0.0,4,2.2,23.9,66.0,0.0,999.4,29.0,0.1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,6.0,18.0,41.0,58.0,59.0,50.0,49.0,19.0,12.0,0.0,0.0,1.0,17.0,62.0,71.0,38.0,50.0,41.0,8.0,8.0,6.11
2021-03-30 12:00:00,8,1.0,180,0.0,4,1.73,23.1,68.0,0.0,998.5,27.9,2.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,11.0,6.0,18.0,41.0,58.0,59.0,50.0,49.0,19.0,12.0,0.0,0.0,11.0,74.0,86.0,46.0,52.0,49.0,8.0,12.0,4.44
2021-03-30 13:00:00,12,1.0,180,0.0,4,1.04,23.9,74.0,0.0,998.4,26.7,0.6,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,8.0,11.0,6.0,18.0,41.0,58.0,59.0,50.0,49.0,19.0,12.0,0.0,19.0,104.0,105.0,40.0,56.0,79.0,34.0,22.0,6.67
2021-03-30 14:00:00,22,1.0,180,0.0,5,1.06,23.9,76.0,0.0,998.2,26.4,0.6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,12.0,8.0,11.0,6.0,18.0,41.0,58.0,59.0,50.0,49.0,19.0,12.0,28.0,99.0,123.0,53.0,47.0,81.0,33.0,25.0,12.22
2021-03-30 15:00:00,25,1.0,180,0.0,6,0.36,24.2,77.0,0.0,998.2,26.1,1.1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,22.0,12.0,8.0,11.0,6.0,18.0,41.0,58.0,59.0,50.0,49.0,19.0,38.0,94.0,126.0,76.0,51.0,84.0,23.0,45.0,13.89
2021-03-30 16:00:00,45,1.0,180,0.0,6,0.11,24.2,75.0,0.0,998.4,26.3,0.0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,25.0,22.0,12.0,8.0,11.0,6.0,18.0,41.0,58.0,59.0,50.0,49.0,40.0,86.0,129.0,81.0,44.0,95.0,5.0,32.0,25.0
2021-03-30 17:00:00,32,1.0,180,0.0,6,0.03,24.2,74.0,0.0,999.1,26.5,0.4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,45.0,25.0,22.0,12.0,8.0,11.0,6.0,18.0,41.0,58.0,59.0,50.0,24.0,89.0,123.0,72.0,33.0,101.0,7.0,40.0,17.78
2021-03-30 18:00:00,40,1.0,180,0.0,0,0.0,24.0,86.0,0.0,999.7,24.1,1.8,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False,32.0,45.0,25.0,22.0,12.0,8.0,11.0,6.0,18.0,41.0,58.0,59.0,22.0,88.0,116.0,88.0,43.0,103.0,4.0,52.0,22.22
2021-03-30 19:00:00,52,1.0,180,0.1,0,0.0,22.1,93.0,0.0,1000.2,21.6,1.6,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,40.0,32.0,45.0,25.0,22.0,12.0,8.0,11.0,6.0,18.0,41.0,58.0,6.0,83.0,118.0,113.0,52.0,67.0,10.0,34.0,28.89
2021-03-30 20:00:00,34,1.0,180,0.2,0,0.0,21.8,95.0,0.0,1001.4,21.3,1.5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,False,52.0,40.0,32.0,45.0,25.0,22.0,12.0,8.0,11.0,6.0,18.0,41.0,0.0,45.0,98.0,123.0,37.0,42.0,10.0,26.0,18.89
2021-03-30 21:00:00,26,1.0,180,0.0,0,0.0,21.3,96.0,0.5,1001.5,20.8,1.3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,False,34.0,52.0,40.0,32.0,45.0,25.0,22.0,12.0,8.0,11.0,6.0,18.0,1.0,26.0,78.0,105.0,8.0,11.0,1.0,6.0,14.44
2021-03-30 22:00:00,6,1.0,180,0.0,0,0.0,21.8,94.0,0.0,1001.4,20.9,0.0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,26.0,34.0,52.0,40.0,32.0,45.0,25.0,22.0,12.0,8.0,11.0,6.0,2.0,1.0,32.0,65.0,2.0,0.0,2.0,3.0,3.33
2021-03-30 23:00:00,3,1.0,180,0.0,0,0.0,21.8,93.0,0.0,1001.8,21.1,1.5,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,6.0,26.0,34.0,52.0,40.0,32.0,45.0,25.0,22.0,12.0,8.0,11.0,1.0,0.0,4.0,26.0,0.0,0.0,5.0,3.0,1.67
2021-03-31 00:00:00,3,1.0,180,0.0,0,0.0,21.7,92.0,0.0,1001.3,21.1,0.7,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,3.0,6.0,26.0,34.0,52.0,40.0,32.0,45.0,25.0,22.0,12.0,8.0,0.0,0.0,1.0,6.0,1.0,0.0,2.0,8.0,1.67
2021-03-31 01:00:00,8,1.0,180,0.0,0,0.0,21.8,92.0,0.0,1001.2,21.3,0.7,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,3.0,3.0,6.0,26.0,34.0,52.0,40.0,32.0,45.0,25.0,22.0,12.0,0.0,6.0,2.0,0.0,0.0,3.0,5.0,5.0,4.44
2021-03-31 02:00:00,5,1.0,180,0.4,0,0.0,21.3,94.0,0.5,1001.0,21.1,0.4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,8.0,3.0,3.0,6.0,26.0,34.0,52.0,40.0,32.0,45.0,25.0,22.0,12.0,20.0,5.0,11.0,11.0,9.0,10.0,30.0,2.78
2021-03-31 03:00:00,30,1.0,180,0.2,0,0.0,21.2,95.0,0.0,1000.2,20.1,1.0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,False,5.0,8.0,3.0,3.0,6.0,26.0,34.0,52.0,40.0,32.0,45.0,25.0,19.0,23.0,5.0,15.0,24.0,20.0,20.0,44.0,16.67
2021-03-31 04:00:00,44,1.0,180,0.0,0,0.0,20.6,95.0,0.0,999.8,20.0,0.2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,30.0,5.0,8.0,3.0,3.0,6.0,26.0,34.0,52.0,40.0,32.0,45.0,49.0,42.0,33.0,62.0,42.0,51.0,50.0,41.0,24.44
2021-03-31 05:00:00,41,1.0,180,0.0,5,0.0,20.8,95.0,0.0,999.5,20.2,0.0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,False,44.0,30.0,5.0,8.0,3.0,3.0,6.0,26.0,34.0,52.0,40.0,32.0,50.0,45.0,38.0,55.0,58.0,73.0,59.0,43.0,22.78
2021-03-31 06:00:00,43,1.0,180,0.0,5,0.13,21.4,94.0,0.0,999.5,20.9,0.0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,False,41.0,44.0,30.0,5.0,8.0,3.0,3.0,6.0,26.0,34.0,52.0,40.0,59.0,57.0,43.0,57.0,65.0,80.0,64.0,46.0,23.89
2021-03-31 07:00:00,46,1.0,180,0.0,5,0.74,23.0,90.0,0.0,1000.1,22.7,0.0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,False,43.0,41.0,44.0,30.0,5.0,8.0,3.0,3.0,6.0,26.0,34.0,52.0,58.0,66.0,40.0,57.0,63.0,82.0,62.0,35.0,25.56
2021-03-31 08:00:00,35,1.0,180,0.0,5,1.63,23.7,79.0,0.0,1001.0,25.6,0.0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,False,46.0,43.0,41.0,44.0,30.0,5.0,8.0,3.0,3.0,6.0,26.0,34.0,41.0,61.0,35.0,62.0,47.0,67.0,54.0,11.0,19.44
2021-03-31 09:00:00,11,1.0,180,0.0,6,2.05,23.7,71.0,0.0,1000.6,27.6,0.0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,35.0,46.0,43.0,41.0,44.0,30.0,5.0,8.0,3.0,3.0,6.0,26.0,18.0,23.0,44.0,56.0,37.0,61.0,41.0,14.0,6.11
